rms,peak,crest_factor,kurtosis,skewness,spectral_centroid,spectral_bandwidth,spectral_kurtosis,peak_freq,peak_amp,BER_0-100Hz,BER_100-300Hz,BER_300-600Hz,BER_600-1000Hz,BER_1000-2000Hz,BER_2000-5000Hz,BER_5000-9216Hz,stft_mean_energy,stft_energy_var,stft_temporal_cog,label,class_name
0.6393580694586949,2.6333982944488525,4.118816011019034,0.2769171731299602,-0.1106046063858894,3018.4714256635866,2548.0818753596736,2.7254034868766817,120.0,0.3631931245326996,0.04156308248639107,0.17918287217617035,0.06354553997516632,0.05675407871603966,0.37645500898361206,0.23343650996685028,0.04906289651989937,0.14928974420789276,0.0017443701097314046,0.20140773095292533,0,Normal
0.6377412790980624,2.358224630355835,3.697776309404395,0.07257767532706172,-0.09728612634244316,2992.9699482386773,2543.014365355863,2.699720077978875,120.0,0.3704392910003662,0.05644969269633293,0.19578664004802704,0.08256499469280243,0.06317064166069031,0.34744611382484436,0.20145666599273682,0.0531252920627594,0.15434818539846923,0.002359913874482325,0.21061496571486615,0,Normal
0.6350279665558458,2.2755818367004395,3.583435566165673,0.07489598926337582,-0.1509873965738801,3070.21270509681,2558.0462538245665,2.6461057709619493,120.0,0.35705146193504333,0.04974202811717987,0.21650488674640656,0.06423261761665344,0.06696425378322601,0.3297114372253418,0.22000230848789215,0.05284243822097778,0.15799238938986712,0.0025260942286130118,0.2007245838872221,0,Normal
0.6473806987725994,2.5643818378448486,3.96116505032531,0.1496955585075841,-0.15306093395561368,3053.602221715179,2549.0508256638527,2.7056917616878997,120.0,0.3530963063240051,0.05163613334298134,0.15555813908576965,0.07571487873792648,0.061495810747146606,0.36438634991645813,0.23655752837657928,0.05465112254023552,0.16214471669769365,0.0027535371868846886,0.21593813501601916,0,Normal
0.6344707073021038,2.5643818378448486,4.041765471461177,0.14313592124188768,-0.13468131480278256,2995.441728448163,2541.476840550534,2.734726751743822,120.0,0.36643338203430176,0.06662315130233765,0.177163764834404,0.07386612892150879,0.05902886018157005,0.3426169157028198,0.23179109394550323,0.04891011863946915,0.1576540805460364,0.002285638191070329,0.1957454502198574,0,Normal
0.6129223712490633,2.4841532707214355,4.052965508714211,0.21397571801485737,-0.11264644978660592,3004.831525103599,2555.166362799653,2.753149359663158,120.0,0.3209778368473053,0.05674658343195915,0.16482269763946533,0.07591968029737473,0.0757514163851738,0.36180195212364197,0.2124045193195343,0.052553195506334305,0.14624909746418072,0.001671774782050488,0.20716731750830614,0,Normal
0.6358418456095838,2.586576223373413,4.067955263645947,0.12558516961451716,-0.0709429614365914,2911.813644554392,2467.7764987793885,2.9826919745053053,120.0,0.33017420768737793,0.041698966175317764,0.14503397047519684,0.0848514661192894,0.06668389588594437,0.36200451850891113,0.2586250305175781,0.04110216721892357,0.1502364951684059,0.0017643654847820155,0.20314156935258867,0,Normal
0.6667882147047176,2.9278719425201416,4.391007270436919,0.027836882794149975,-0.11073520329932973,3013.893898592358,2544.1031897040634,2.714303164502346,120.0,0.3673141300678253,0.04904371500015259,0.18357911705970764,0.07934007793664932,0.07811857014894485,0.3267209529876709,0.23233488202095032,0.050862640142440796,0.16828219184296753,0.0025468315691117294,0.21364968199245982,0,Normal
0.6648229565671178,2.9278719425201416,4.403987361685941,0.08988557290996146,-0.13933088055230824,2970.9982822782326,2516.2327313714395,2.800095966195137,120.0,0.3674735724925995,0.03664691001176834,0.18232201039791107,0.06984882056713104,0.06247476488351822,0.38701432943344116,0.21600307524204254,0.04569002613425255,0.17429766512828154,0.0020830016580435204,0.19627953812836493,0,Normal
0.6321927296051588,2.7629008293151855,4.370345712987431,0.25261001563173524,-0.12422204268245834,3113.7971235191576,2585.9806860319113,2.5602236469629402,120.0,0.33475416898727417,0.05035160109400749,0.17047855257987976,0.06896762549877167,0.05935072898864746,0.3530815839767456,0.23789554834365845,0.059874292463064194,0.1528127495526789,0.0017212992640215526,0.2003822162833388,0,Normal
0.648963290520943,2.843557834625244,4.381692820445519,0.32936846277340726,-0.12135150046827478,3012.1020900064627,2536.091009359029,2.7352422637132427,120.0,0.3629421293735504,0.06114966422319412,0.1632481813430786,0.07109346985816956,0.0683465451002121,0.3537934124469757,0.23251913487911224,0.049849651753902435,0.15123792121684165,0.0018057798837942834,0.21349854112604055,0,Normal
0.6643639128826835,2.843557834625244,4.280120784233753,0.28219151883595783,-0.1049979626544494,3006.686982211851,2513.9528649784393,2.814318666026041,120.0,0.33159664273262024,0.04037469998002052,0.14054091274738312,0.0630096048116684,0.06147117540240288,0.38447943329811096,0.26312750577926636,0.04699671268463135,0.15642259739776415,0.0015983875382776056,0.19988840527655596,0,Normal
0.6507588117989422,2.493544578552246,3.831749175000272,0.25840285447425426,-0.11974406956494701,2988.0619996722417,2484.92907196915,2.842665529302692,120.0,0.32291650772094727,0.04045206308364868,0.14019151031970978,0.06086746230721474,0.06403087079524994,0.41140255331993103,0.23256802558898926,0.05048742517828941,0.1584412492963728,0.0017611392266107273,0.20745652116971533,0,Normal
0.6463225168137292,2.493544578552246,3.858049928794897,0.0988740532252268,-0.0880199474269181,2975.180886905723,2534.129768949791,2.8455340697438656,120.0,0.37128445506095886,0.04625881090760231,0.1825210154056549,0.06409590691328049,0.07396624237298965,0.3775876760482788,0.20874027907848358,0.04683002829551697,0.163362677169704,0.0015733467448156885,0.20346721864287212,0,Normal
0.6428632489013256,2.5576632022857666,3.978549352247781,0.07832197038083288,-0.07384259427910454,3094.748938904428,2593.9924042271005,2.5647565119164306,120.0,0.3531392216682434,0.050578679889440536,0.18949003517627716,0.0739070400595665,0.06654221564531326,0.33215585350990295,0.2313251495361328,0.05600101128220558,0.15774683511879828,0.0011588692339747407,0.2005180765097902,0,Normal
